1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Weronika jest rodzicem Martyny.\n* Stanisław jest rodzicem Weroniki.\nKim jest Martyna dla Weroniki?\nWybierz poprawną odpowiedź:\n1. Martyna jest dzieckiem Weroniki.\n2. Martyna jest rodzicem Weroniki.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Hubert jest rodzicem Agnieszki.\n* Agnieszka jest rodzicem Hanny.\nKim jest Hanna dla Agnieszki?\nWybierz poprawną odpowiedź:\n1. Hanna jest dzieckiem Agnieszki.\n2. Hanna jest rodzicem Agnieszki.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Krystyna jest rodzicem Marii.\n* Maria jest rodzicem Alicji.\nKim jest Alicja dla Marii?\nWybierz poprawną odpowiedź:\n1. Alicja jest rodzicem Marii.\n2. Alicja jest dzieckiem Marii.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Edyta jest rodzicem Anety.\n* Tadeusz jest rodzicem Edyty.\nKim jest Aneta dla Edyty?\nWybierz poprawną odpowiedź:\n1. Aneta jest rodzicem Edyty.\n2. Aneta jest dzieckiem Edyty.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Bogumiła jest rodzicem Ignacego.\n* Daniel jest rodzicem Bogumiły.\nKim jest Ignacy dla Bogumiły?\nWybierz poprawną odpowiedź:\n1. Ignacy jest dzieckiem Bogumiły.\n2. Ignacy jest rodzicem Bogumiły.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Karolina jest rodzicem Marcina.\n* Marcin jest rodzicem Juliana.\nKim jest Julian dla Marcina?\nWybierz poprawną odpowiedź:\n1. Julian jest dzieckiem Marcina.\n2. Julian jest rodzicem Marcina.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Małgorzata jest rodzicem Antoniego.\n* Antoni jest rodzicem Anny.\nKim jest Anna dla Antoniego?\nWybierz poprawną odpowiedź:\n1. Anna jest rodzicem Antoniego.\n2. Anna jest dzieckiem Antoniego.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Stefania jest rodzicem Radosława.\n* Bogdan jest rodzicem Stefanii.\nKim jest Radosław dla Stefanii?\nWybierz poprawną odpowiedź:\n1. Radosław jest dzieckiem Stefanii.\n2. Radosław jest rodzicem Stefanii.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Izabela jest rodzicem Oskara.\n* Oskar jest rodzicem Patrycji.\nKim jest Patrycja dla Oskara?\nWybierz poprawną odpowiedź:\n1. Patrycja jest dzieckiem Oskara.\n2. Patrycja jest rodzicem Oskara.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Jarosław jest rodzicem Marty.\n* Dominik jest rodzicem Jarosława.\nKim jest Marta dla Jarosława?\nWybierz poprawną odpowiedź:\n1. Marta jest rodzicem Jarosława.\n2. Marta jest dzieckiem Jarosława.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Elżbieta jest rodzicem Mateusza.\n* Mateusz jest rodzicem Wojciecha.\nKim jest Wojciech dla Mateusza?\nWybierz poprawną odpowiedź:\n1. Wojciech jest rodzicem Mateusza.\n2. Wojciech jest dzieckiem Mateusza.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Kacper jest rodzicem Haliny.\n* Halina jest rodzicem Anety.\nKim jest Aneta dla Haliny?\nWybierz poprawną odpowiedź:\n1. Aneta jest rodzicem Haliny.\n2. Aneta jest dzieckiem Haliny.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Stanisław jest rodzicem Sabiny.\n* Sabina jest rodzicem Leny.\nKim jest Lena dla Sabiny?\nWybierz poprawną odpowiedź:\n1. Lena jest dzieckiem Sabiny.\n2. Lena jest rodzicem Sabiny.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Kamila jest rodzicem Alana.\n* Daria jest rodzicem Kamili.\nKim jest Alan dla Kamili?\nWybierz poprawną odpowiedź:\n1. Alan jest dzieckiem Kamili.\n2. Alan jest rodzicem Kamili.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Oskar jest rodzicem Emilii.\n* Krystian jest rodzicem Oskara.\nKim jest Emilia dla Oskara?\nWybierz poprawną odpowiedź:\n1. Emilia jest dzieckiem Oskara.\n2. Emilia jest rodzicem Oskara.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Marcin jest rodzicem Adriana.\n* Janina jest rodzicem Marcina.\nKim jest Adrian dla Marcina?\nWybierz poprawną odpowiedź:\n1. Adrian jest rodzicem Marcina.\n2. Adrian jest dzieckiem Marcina.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Zbigniew jest rodzicem Mariana.\n* Andrzej jest rodzicem Zbigniewa.\nKim jest Marian dla Zbigniewa?\nWybierz poprawną odpowiedź:\n1. Marian jest rodzicem Zbigniewa.\n2. Marian jest dzieckiem Zbigniewa.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Amelia jest rodzicem Kamili.\n* Kamila jest rodzicem Renaty.\nKim jest Renata dla Kamili?\nWybierz poprawną odpowiedź:\n1. Renata jest rodzicem Kamili.\n2. Renata jest dzieckiem Kamili.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Halina jest rodzicem Wacława.\n* Łucja jest rodzicem Haliny.\nKim jest Wacław dla Haliny?\nWybierz poprawną odpowiedź:\n1. Wacław jest dzieckiem Haliny.\n2. Wacław jest rodzicem Haliny.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Emilia jest rodzicem Łucji.\n* Łucja jest rodzicem Marzeny.\nKim jest Marzena dla Łucji?\nWybierz poprawną odpowiedź:\n1. Marzena jest dzieckiem Łucji.\n2. Marzena jest rodzicem Łucji.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Oliwier jest rodzicem Artura.\n* Artur jest rodzicem Oskara.\nKim jest Oskar dla Artura?\nWybierz poprawną odpowiedź:\n1. Oskar jest dzieckiem Artura.\n2. Oskar jest rodzicem Artura.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Eugeniusz jest rodzicem Teresy.\n* Janusz jest rodzicem Eugeniusza.\nKim jest Teresa dla Eugeniusza?\nWybierz poprawną odpowiedź:\n1. Teresa jest rodzicem Eugeniusza.\n2. Teresa jest dzieckiem Eugeniusza.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Cezary jest rodzicem Kazimiery.\n* Kazimiera jest rodzicem Nikoli.\nKim jest Nikola dla Kazimiery?\nWybierz poprawną odpowiedź:\n1. Nikola jest dzieckiem Kazimiery.\n2. Nikola jest rodzicem Kazimiery.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Joanna jest rodzicem Andrzeja.\n* Andrzej jest rodzicem Karola.\nKim jest Karol dla Andrzeja?\nWybierz poprawną odpowiedź:\n1. Karol jest dzieckiem Andrzeja.\n2. Karol jest rodzicem Andrzeja.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Mieczysław jest rodzicem Marcela.\n* Marcel jest rodzicem Rafała.\nKim jest Rafał dla Marcela?\nWybierz poprawną odpowiedź:\n1. Rafał jest rodzicem Marcela.\n2. Rafał jest dzieckiem Marcela.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Edyta jest rodzicem Wiesławy.\n* Wiesława jest rodzicem Natalii.\nKim jest Natalia dla Wiesławy?\nWybierz poprawną odpowiedź:\n1. Natalia jest dzieckiem Wiesławy.\n2. Natalia jest rodzicem Wiesławy.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Rozalia jest rodzicem Oskara.\n* Oskar jest rodzicem Gabrieli.\nKim jest Gabriela dla Oskara?\nWybierz poprawną odpowiedź:\n1. Gabriela jest dzieckiem Oskara.\n2. Gabriela jest rodzicem Oskara.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Magdalena jest rodzicem Jacka.\n* Jacek jest rodzicem Edyty.\nKim jest Edyta dla Jacka?\nWybierz poprawną odpowiedź:\n1. Edyta jest dzieckiem Jacka.\n2. Edyta jest rodzicem Jacka.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Hubert jest rodzicem Aleksandry.\n* Maria jest rodzicem Huberta.\nKim jest Aleksandra dla Huberta?\nWybierz poprawną odpowiedź:\n1. Aleksandra jest rodzicem Huberta.\n2. Aleksandra jest dzieckiem Huberta.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Wojciech jest rodzicem Kamili.\n* Władysław jest rodzicem Wojciecha.\nKim jest Kamila dla Wojciecha?\nWybierz poprawną odpowiedź:\n1. Kamila jest dzieckiem Wojciecha.\n2. Kamila jest rodzicem Wojciecha.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Stefan jest rodzicem Lucjana.\n* Lucjan jest rodzicem Darii.\nKim jest Daria dla Lucjana?\nWybierz poprawną odpowiedź:\n1. Daria jest dzieckiem Lucjana.\n2. Daria jest rodzicem Lucjana.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Sławomir jest rodzicem Lucyny.\n* Leszek jest rodzicem Sławomira.\nKim jest Lucyna dla Sławomira?\nWybierz poprawną odpowiedź:\n1. Lucyna jest dzieckiem Sławomira.\n2. Lucyna jest rodzicem Sławomira.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Alicja jest rodzicem Marty.\n* Marta jest rodzicem Marcina.\nKim jest Marcin dla Marty?\nWybierz poprawną odpowiedź:\n1. Marcin jest rodzicem Marty.\n2. Marcin jest dzieckiem Marty.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Wiesława jest rodzicem Igora.\n* Igor jest rodzicem Grzegorza.\nKim jest Grzegorz dla Igora?\nWybierz poprawną odpowiedź:\n1. Grzegorz jest dzieckiem Igora.\n2. Grzegorz jest rodzicem Igora.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'dzieckiem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Amelia jest rodzicem Artura.\n* Artur jest rodzicem Angeliki.\nKim jest Angelika dla Artura?\nWybierz poprawną odpowiedź:\n1. Angelika jest dzieckiem Artura.\n2. Angelika jest rodzicem Artura.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Piotr jest rodzicem Beaty.\n* Beata jest rodzicem Adama.\nKim jest Piotr dla Beaty?\nWybierz poprawną odpowiedź:\n1. Piotr jest rodzicem Beaty.\n2. Piotr jest dzieckiem Beaty.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Kazimierz jest rodzicem Bogumiły.\n* Dariusz jest rodzicem Kazimierza.\nKim jest Dariusz dla Kazimierza?\nWybierz poprawną odpowiedź:\n1. Dariusz jest rodzicem Kazimierza.\n2. Dariusz jest dzieckiem Kazimierza.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Jadwiga jest rodzicem Karola.\n* Hanna jest rodzicem Jadwigi.\nKim jest Hanna dla Jadwigi?\nWybierz poprawną odpowiedź:\n1. Hanna jest rodzicem Jadwigi.\n2. Hanna jest dzieckiem Jadwigi.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Eugenia jest rodzicem Arkadiusza.\n* Arkadiusz jest rodzicem Edwarda.\nKim jest Eugenia dla Arkadiusza?\nWybierz poprawną odpowiedź:\n1. Eugenia jest rodzicem Arkadiusza.\n2. Eugenia jest dzieckiem Arkadiusza.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Ludwik jest rodzicem Artura.\n* Artur jest rodzicem Bronisława.\nKim jest Ludwik dla Artura?\nWybierz poprawną odpowiedź:\n1. Ludwik jest dzieckiem Artura.\n2. Ludwik jest rodzicem Artura.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Roman jest rodzicem Leokadii.\n* Izabela jest rodzicem Romana.\nKim jest Izabela dla Romana?\nWybierz poprawną odpowiedź:\n1. Izabela jest dzieckiem Romana.\n2. Izabela jest rodzicem Romana.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Oliwia jest rodzicem Jarosława.\n* Jarosław jest rodzicem Aleksandry.\nKim jest Oliwia dla Jarosława?\nWybierz poprawną odpowiedź:\n1. Oliwia jest dzieckiem Jarosława.\n2. Oliwia jest rodzicem Jarosława.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Hanna jest rodzicem Eweliny.\n* Nikola jest rodzicem Hanny.\nKim jest Nikola dla Hanny?\nWybierz poprawną odpowiedź:\n1. Nikola jest rodzicem Hanny.\n2. Nikola jest dzieckiem Hanny.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',2,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Ignacy jest rodzicem Filipa.\n* Filip jest rodzicem Bartłomieja.\nKim jest Ignacy dla Filipa?\nWybierz poprawną odpowiedź:\n1. Ignacy jest dzieckiem Filipa.\n2. Ignacy jest rodzicem Filipa.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
1,'rodzicem',1,'Biorąc pod uwagę poniższe relacje rodzinne:\n* Krzysztof jest rodzicem Anny.\n* Robert jest rodzicem Krzysztofa.\nKim jest Robert dla Krzysztofa?\nWybierz poprawną odpowiedź:\n1. Robert jest rodzicem Krzysztofa.\n2. Robert jest dzieckiem Krzysztofa.\nKoniecznie podaj wybrany numer odpowiedzi umieszczony pomiędzy tagami <ANSWER> i </ANSWER>, na przykład: <ANSWER>1</ANSWER>!'
